"","profile_identifier","latitude","longitude","clay.15.30.cm","silt.15.30.cm","sand.15.30.cm","trans_1","trans_2"
"676","IGAC-ANT-AS-2",8.708237419,-76.49428954,51.33817303,46.2819732,2.379853772,-3.07139554364694,-0.103682051562154
"677","IGAC-ANT-AS-20",6.716979222,-76.09368674,8.888922942,10.37061141,80.74046565,2.20643399438052,0.154170091696623
"678","IGAC-ANT-AS-21",8.614007164,-76.37408889,65.70407382,30.12888373,4.167042447,-2.75795439110742,-0.779676625961731
"679","IGAC-ANT-AS-25",8.422129248,-76.77075952,40.38444486,32.47125812,27.14429702,-0.397277712803452,-0.218089350091567
"680","IGAC-ANT-AS-26",8.450689143,-76.77722121,46.47287285,39.06542625,14.4617009,-1.16736492503921,-0.17363092610049
"681","IGAC-ANT-AS-32",8.116449544,-76.68413752,54.63958989,38.19672649,7.16368362,-2.03173438881666,-0.358008891599335
"682","IGAC-ANT-AS-4",8.701465101,-76.49442294,27.13224072,45.52461965,27.34313963,0.00774294598096234,0.517530555603707
"683","IGAC-ANT-AS-6",8.261186246,-76.38038966,9.258340819,22.74799643,67.99366275,1.99388965059014,0.898952217117557
"684","IGAC-ANT-AS-62",7.094173194,-73.92414151,13.09043152,28.24123237,58.66833612,1.500018617555,0.76890150583612
"685","IGAC-ANT-AS-74",5.750726501,-74.72055434,21.12702614,63.31161842,15.56135543,-0.305762455743072,1.09751577705075
"686","IGAC-ANT-AS-75",5.762007338,-74.71916162,28.64681851,67.27248069,4.080700799,-1.94877365209619,0.853708857750988
"687","IGAC-ANT-AS-76",6.393470825,-76.07759344,28.32017507,62.3808648,9.29896013,-1.11367187072763,0.789684123844629
"688","IGAC-ANT-AS-78",6.333984918,-76.12637891,36.40134439,39.16589384,24.43276176,-0.398680780979714,0.0732006052248816
"689","IGAC-ANT-AS-81",8.102275575,-74.83430587,32.22286859,63.05527324,4.721858169,-1.92047400313401,0.671335289625452
"690","IGAC-ANT-AS-88",8.001978036,-75.15220444,25.32978431,68.41812901,6.252086675,-1.39906567275117,0.993656884738434
"691","IGAC-ANT-AS-9",8.416332806,-76.76885088,9.131241983,25.61302855,65.25572946,1.96661213162152,1.0313994312176
"692","IGAC-ANT-AS-92",8.099166677,-74.85818333,46.06494402,53.03366009,0.901395888,-3.93386295784958,0.140874580680895
"693","IGAC-ANT-PB-15",7.678592099,-76.65568826,27.47545328,59.85128324,12.67326348,-0.773798461519677,0.778569874649017
"694","IGAC-ANT-PB-17",7.821147754,-76.75429175,35.24770489,57.59773307,7.154562042,-1.59465021656291,0.491082792868734
"695","IGAC-ANT-PB-47",7.696067753,-76.73673096,22.9380082,46.34949503,30.71249677,0.291874351250725,0.703415115810723
"696","IGAC-ANT-PB-61",7.623216746,-76.69035742,14.75153879,15.91797118,69.33049002,1.54753737877524,0.0761013317629141
"697","IGAC-ANT-PB-66",7.795951403,-76.71996628,27.66702678,70.63485217,1.698121054,-2.790718957732,0.937282344301274
"698","IGAC-ANT-PB-67",7.815395725,-76.74554764,69.48277379,28.68943867,1.827787536,-3.63797262400601,-0.884549798263816
"699","IGAC-ANT-UN-110",7.774621724,-76.74523812,39.52412812,51.94876149,8.527110389,-1.53366077840692,0.273346552935363
"700","IGAC-ANT-UN-231",7.891286648,-76.71988801,32.96551092,39.42966897,27.60482011,-0.177471492165896,0.179056661162482
"701","IGAC-ANT-UN-306",7.805372089,-76.75301828,64.81661855,31.3603749,3.823006558,-2.8305248594636,-0.726016879453015
"702","IGAC-ANT-UN-320",7.764296802,-76.67071359,45.68057088,49.68575162,4.633677496,-2.28832223422053,0.0840451416307496
"703","IGAC-ANT-UN-4",7.985476164,-76.71953912,47.81012894,45.90022093,6.289650134,-2.02833207296987,-0.0407675892150287
"704","IGAC-ANT-UN-501",8.012654343,-76.71849985,63.00056306,33.17629162,3.823145317,-2.80207019857233,-0.641308150817242
"705","IGAC-ANT-UN-526",7.883775466,-76.61439038,27.72785254,51.81566908,20.45647838,-0.304137791349974,0.625255180546789
"706","IGAC-ANT-UN-528",7.898860506,-76.71735421,54.5786684,41.88804922,3.533282382,-2.73741582561022,-0.264642553002482
"707","IGAC-ANT-UN-73",7.824699046,-76.70936103,32.6692094,53.00394271,14.32684789,-0.824297773910639,0.483933275791292
"708","IGAC-ARA-A-06",6.990211864,-70.8041923,21.20829789,30.03237588,48.75932623,0.832503971426251,0.347883480746028
"709","IGAC-ARA-A-08",6.336713482,-70.15395503,12.21340417,63.65512506,24.13147076,0.680982778225697,1.65094579009847
"710","IGAC-ARA-A-09",6.382476954,-70.20209319,16.51211307,35.69474467,47.79314226,1.06278792481817,0.770909232803365
"711","IGAC-ARA-A-10",6.324616203,-70.19365802,6.111614143,7.569774125,86.31861173,2.64785431917152,0.21397231000947
"712","IGAC-ARA-A-11",6.311394324,-70.88362296,66.61124161,17.63977617,15.74898222,-1.44209761401412,-1.32871699452273
"713","IGAC-ARA-A-14",6.308377912,-70.18451237,9.068031025,21.11155161,69.82041736,2.04117132530457,0.845065206332136
"714","IGAC-ARA-A-16",6.384892777,-70.1207971,24.26520988,51.72994465,24.00484547,-0.0107879277616202,0.756993181721185
"715","IGAC-ARA-A-18",6.386837615,-70.13359528,2.978697583,68.59145743,28.42984499,2.25595332101158,3.13668184742081
"716","IGAC-ARA-A-28",6.349273916,-70.98480316,36.65520413,26.86620386,36.47859201,-0.0048298453696292,-0.310686278972289
"717","IGAC-ARA-A-29",6.453283785,-71.76615273,19.6034689,21.78682951,58.60970159,1.095193703753,0.105599101034503
"718","IGAC-ARA-A-32",6.280254872,-71.06356961,39.77811245,46.72678672,13.49510083,-1.08099010447835,0.161000769092279
"719","IGAC-ARA-A-40",6.544625475,-71.74825844,10.4200626,18.07152807,71.50840933,1.92608201180637,0.550604620962189
"720","IGAC-ARA-A-41",6.947241185,-71.88878692,10.23499934,16.18595041,73.57905024,1.97254718710929,0.458330452681374
"721","IGAC-ARA-A-56",6.552335004,-71.68963391,7.649781972,9.124996653,83.22522138,2.38687329643543,0.176340385633824
"722","IGAC-ARA-A-83",6.105051924,-72.17393402,10,20,70,1.94591014905531,0.693147180559945
"723","IGAC-ARA-A-86",6.13413983,-72.25399671,25.49283854,40,34.50716146,0.302769309894218,0.450481882961562
"724","IGAC-ARA-A-88",6.153347671,-72.24837509,7.690607735,10.4640884,81.84530387,2.36483111768545,0.307949433037708
"725","IGAC-ARA-A-90",6.350943895,-72.28432347,4,22,74,2.91777073208428,1.70474809223843
"726","IGAC-ARA-A-94",6.094735865,-72.14035368,9.430244997,27.87450139,62.69525361,1.89436366787176,1.08379026536432
"727","IGAC-ARA-AR-04",7.075268334,-70.73782778,11.3134549,6.14783535,82.53870975,1.98727467587402,-0.60989267226264
"728","IGAC-ARA-AR-06",6.9919995,-70.9563253,21.15940748,49.94453006,28.89606246,0.31162073406941,0.858828386082103
"729","IGAC-ARA-AR-10",6.257535,-70.1076804,25.27749252,44.7423521,29.98015538,0.170621299381513,0.571006151253988
"730","IGAC-ARA-AR-101",6.101027778,-72.10122222,8.015871831,24.7985363,67.18559187,2.1260352627763,1.12936107619991
"731","IGAC-ARA-AR-103",6.115277778,-72.24105556,14.98136364,27.61227273,57.40636364,1.34334815733519,0.611453333366102
"732","IGAC-ARA-AR-104",6.367972222,-71.43558333,26.42625444,31.0504325,42.52331306,0.475694465782168,0.161254735087067
"733","IGAC-ARA-AR-105",6.344416667,-70.96233333,27.00648423,26.33134721,46.66216855,0.546856747243267,-0.0253168552885638
"734","IGAC-ARA-AR-106",6.364694445,-71.498,14.44640418,7.653378044,77.90021778,1.68498321059175,-0.635298413164224
"735","IGAC-ARA-AR-107",6.25225,-71.95286111,58.41639808,24.61477385,16.96882807,-1.23621862152747,-0.864249813780758
"736","IGAC-ARA-AR-108",6.255277778,-71.96197222,47.7740024,15.35546631,36.87053129,-0.259068986733784,-1.13501008665305
"737","IGAC-ARA-AR-109",6.261083334,-71.95825,33.95270823,28.60701769,37.44027407,0.097778349871147,-0.171316560454369
"738","IGAC-ARA-AR-11",6.3354865,-70.1995534,7.895384653,22.48954882,69.61506652,2.17670264929191,1.04677233679932
"739","IGAC-ARA-AR-110",6.257805556,-71.95288889,52.51639565,24.89295985,22.5906445,-0.843589558541835,-0.746540392392672
"740","IGAC-ARA-AR-111",6.364694445,-71.90005278,8.435255024,9.26304559,82.30169939,2.27797180662823,0.0936129424256104
"741","IGAC-ARA-AR-113",6.567722222,-71.67613889,14.0641192,23.65804456,62.27783623,1.48797878730097,0.520076391181117
"742","IGAC-ARA-AR-114",6.456138889,-71.76880556,13.99631467,8.5007866,77.50289873,1.71152128152262,-0.498635356713879
"743","IGAC-ARA-AR-121",6.096347725,-72.13338486,11.8084058,25.07503712,63.11655709,1.67617149578225,0.75306118040706
"744","IGAC-ARA-AR-122",6.108106386,-72.09923495,33.2687059,20.63049478,46.10079932,0.326213096311157,-0.477846882055056
"745","IGAC-ARA-AR-123",6.118083334,-72.24402778,21.37126214,27.53941748,51.08932039,0.871528352154553,0.253571212409681
"746","IGAC-ARA-AR-124",6.327111005,-70.87899886,39.40997377,33.87656276,26.71346347,-0.388851237511853,-0.15129551436728
"747","IGAC-ARA-AR-125",6.32525,-71.30630556,23.17427784,33.16362219,43.66209997,0.633437498423039,0.358410608215495
"748","IGAC-ARA-AR-127",6.128972222,-72.02591667,12.2,18.2,69.6,1.74132861560116,0.399985642343539
"749","IGAC-ARA-AR-129",6.323888889,-71.91794444,12.31045256,16.04549577,71.64405167,1.76126142844018,0.264979469679387
"750","IGAC-ARA-AR-130",6.133653764,-72.01134088,14.00725738,15.93230047,70.06044215,1.6097827491823,0.128772945083298
"751","IGAC-ARA-AR-131",6.264777778,-71.89269444,24.53458961,25.19415808,50.27125231,0.717349446386099,0.0265282027351918
"752","IGAC-ARA-AR-132",6.208866933,-71.93096591,19.35128205,33.45128205,47.1974359,0.891580893868432,0.547331440099099
"753","IGAC-ARA-AR-134",6.310694445,-71.82402778,6.869061145,17.60231875,75.52862011,2.39748422195014,0.941003203746337
"754","IGAC-ARA-AR-135",6.070861111,-72.14330556,11.72710804,13.07819813,75.19469383,1.85817757933107,0.109043490530416
"755","IGAC-ARA-AR-136",6.125166667,-72.05191667,23.37883978,19.82756906,56.79359116,0.887592157323758,-0.16475798433673
"756","IGAC-ARA-AR-137",6.362666667,-71.78394444,19.51635471,28.0046254,52.47901989,0.989160651453183,0.36111687225778
"757","IGAC-ARA-AR-138",6.439583334,-71.78905556,23.19708446,21.98253672,54.82037882,0.860035400154934,-0.0537782482582867
"758","IGAC-ARA-AR-2",6.953746778,-70.74417861,20.60687632,12.73096987,66.66215381,1.17401256070085,-0.48158722462515
"759","IGAC-ARA-AR-21",7.036111111,-70.70222222,14.12676942,8.024626861,77.84860372,1.70669442474254,-0.5655563669962
"760","IGAC-ARA-AR-22",6.982777778,-70.77583333,13.99282523,13.99246649,72.01470828,1.63832566514082,-2.563775311753e-05
"761","IGAC-ARA-AR-23",7.070305556,-70.72163889,15.84627829,13.8048084,70.34891332,1.49053267212529,-0.137917698293169
"762","IGAC-ARA-AR-24",6.95175,-70.85702778,11.54918688,54.24143087,34.20938225,1.08588490675137,1.54682998914119
"763","IGAC-ARA-AR-25",7.080944445,-70.78708333,36.93137612,36.42913452,26.63948936,-0.326666813779785,-0.0136926377046806
"764","IGAC-ARA-AR-26",6.380722222,-70.26316667,9.638555857,9.803677631,80.55776651,2.12320323343778,0.0169862937152479
"765","IGAC-ARA-AR-27",6.299194445,-70.14338889,15.625542,58.55096524,25.82349275,0.502377766293225,1.32099069262567
"766","IGAC-ARA-AR-28",6.306777778,-70.144525,58.91808715,34.95033424,6.13157861,-2.26269588704251,-0.522220093850021
"767","IGAC-ARA-AR-29",6.266638889,-70.11786111,39.4670073,41.91173511,18.62125759,-0.751161255346284,0.0601007972822603
"768","IGAC-ARA-AR-3",6.989095278,-70.80412006,14.65439095,42.99935368,42.34625537,1.06113998206891,1.07644507077849
"769","IGAC-ARA-AR-30",6.367416667,-70.25063889,8.144568537,12.30977435,79.54565711,2.27897989217483,0.413042341495958
"770","IGAC-ARA-AR-31",6.241138889,-70.10188889,16.12363676,34.15755293,49.71881031,1.12609702146813,0.750697413723325
"771","IGAC-ARA-AR-32",6.241416667,-70.09866667,12.4740468,37.66951617,49.85643704,1.38549738635543,1.1052009478132
"772","IGAC-ARA-AR-33",6.309722222,-71.82180556,4.995172394,14.82711182,80.17771578,2.77577369333976,1.08798545983619
"773","IGAC-ARA-AR-34",6.073472222,-72.15366667,13.94806353,27.90453329,58.14740318,1.42764053712391,0.693448475562939
"774","IGAC-ARA-AR-35",6.124916667,-72.03775,7.574799992,11.9569847,80.46821531,2.36303531823429,0.456488654000964
"775","IGAC-ARA-AR-36",6.784944445,-70.93625,36.84004034,46.48573345,16.67422621,-0.792721119864857,0.232560151599435
"776","IGAC-ARA-AR-37",6.984361111,-70.607225,11.13533341,49.64174519,39.2229214,1.25913806271588,1.49470887386367
"777","IGAC-ARA-AR-41",6.961358334,-71.96125,35.27238119,44.01103235,20.71658646,-0.532165597472907,0.221340082563653
"778","IGAC-ARA-AR-42",6.987713889,-71.86909722,9.561089132,28.63282618,61.80608469,1.86630017086832,1.09685218165889
"779","IGAC-ARA-AR-44",6.967475,-71.67435833,20.05008927,24.15224525,55.79766548,1.02349842512433,0.186143740679794
"780","IGAC-ARA-AR-45",7.028219445,-71.39279444,20.38539603,54.37848283,25.23612113,0.213457582783351,0.98114977580084
"781","IGAC-ARA-AR-47",6.894830556,-71.22934722,27.10843087,40.86442848,32.02714065,0.166738906922815,0.410415183590659
"782","IGAC-ARA-AR-48",6.909675,-71.21083611,24.27735166,50.47587788,25.24677047,0.0391543600795922,0.731951671136739
"783","IGAC-ARA-AR-49",6.990344445,-71.15793333,62.79535701,31.31857808,5.886064909,-2.36729346033589,-0.695669667431763
"784","IGAC-ARA-AR-51",6.646594445,-71.72769722,9.422219916,10.5537661,80.02401399,2.13925604380796,0.113412051827055
"785","IGAC-ARA-AR-52",6.614936111,-71.74298611,12.65658289,10.23792983,77.10548728,1.80699698260291,-0.21207803224647
"786","IGAC-ARA-AR-53",6.359606,-71.8186,8.204653653,17.45185524,74.34349111,2.20399461320912,0.754744448524711
"787","IGAC-ARA-AR-54",6.093833334,-72.11259722,11.75073402,19.69159178,68.5576742,1.76375964171727,0.516276023009049
"788","IGAC-ARA-AR-55",6.145097222,-72.03656389,6.923715693,6.331808586,86.74447572,2.52801416095911,-0.0893666634445273
"789","IGAC-ARA-AR-56",7.067308334,-70.58411944,31.21510533,59.44063775,9.344256923,-1.20614020109917,0.644076006811535
"790","IGAC-ARA-AR-61",6.945805556,-71.90155833,31.21510533,59.44063775,9.344256923,-1.20614020109917,0.644076006811535
"791","IGAC-ARA-AR-62",6.946597222,-71.96526667,4,20,76,2.94443897916644,1.6094379124341
"792","IGAC-ARA-AR-64",6.972397222,-71.75540278,38.97212167,42.28942811,18.73845022,-0.732268987192202,0.081690566794628
"793","IGAC-ARA-AR-69",6.978405556,-71.35501944,41.65888473,52.72060798,5.620507289,-2.00309273993258,0.235491757662423
"794","IGAC-ARA-AR-7",6.302033334,-70.18480556,8.941103342,29.89309251,61.16580415,1.92292927973583,1.20696843607368
"795","IGAC-ARA-AR-70",6.965805556,-71.31280278,39.27266534,49.91748822,10.80984644,-1.29007131226894,0.23984266823575
"796","IGAC-ARA-AR-71",6.979402778,-71.19696389,65.86430797,25.9769454,8.158746629,-2.08850612804123,-0.930387256560166
"797","IGAC-ARA-AR-74",6.359833334,-71.82075,9.693939394,18.1,72.20606061,2.00802309884737,0.624411052776536
"798","IGAC-ARA-AR-75",6.093638889,-72.11497222,10.70353424,20.16779985,69.12866591,1.86539550175872,0.63351327596549
"799","IGAC-ARA-AR-76",6.147138889,-72.03765,6.7,16.2,77.1,2.44299575417236,0.882903715841418
"800","IGAC-ARA-AR-77",6.896616667,-70.93153611,49.25144794,42.64157079,8.106981274,-1.80421319083566,-0.144109149389181
"801","IGAC-ARA-AR-78",7.061205556,-70.60793333,48.90705156,47.58846608,3.504482361,-2.63587876606285,-0.0273311671334076
"802","IGAC-ARA-AR-83",6.287277778,-71.08085278,28.44139301,29.40094427,42.15766272,0.393570879969608,0.0331812074595067
"803","IGAC-ARA-AR-85",6.235738889,-71.93199167,10.29042853,15.3686509,74.34092057,1.9774473537661,0.401115584546418
"804","IGAC-ARA-AR-86",6.388355556,-71.80986944,8.147855055,18.1,73.75214494,2.20295536955085,0.79815722909343
"805","IGAC-ARA-AR-88",6.318366667,-71.78433056,20.58624873,23.84909728,55.56465399,0.992923963982216,0.14712305120823
"806","IGAC-ARA-AR-89",6.331576366,-71.78245077,14.09144046,15.77692535,70.13163418,1.60480641095609,0.112980898218463
"807","IGAC-ARA-AR-9",6.345769278,-70.23661744,18.20926176,22.08428295,59.70645529,1.18750979080848,0.192935824227822
"808","IGAC-ARA-AR-90",6.554008334,-71.73231389,8.058173199,7.852017838,84.08980896,2.34519850140929,-0.0259163323918237
"809","IGAC-ARA-LV-8",6.056073574,-69.85397412,25.9467642,4.170816416,69.88241939,0.990767198537545,-1.82793510833427
"810","IGAC-ATLA-A-13",10.79411776,-75.12615051,38.75116123,45.95116864,15.29767013,-0.929460184858369,0.170418558763938
"811","IGAC-ATLA-A-14",10.78418158,-75.12453882,40.94285644,47.88410978,11.17303378,-1.29867417225146,0.156606362838361
"812","IGAC-ATLA-A-21",10.30289888,-74.94253044,33.97210773,42.16545267,23.8624396,-0.353234169173163,0.216061401596556
"813","IGAC-ATLA-A-22",10.37785075,-74.89783834,24.63305326,40.07722482,35.28972192,0.359502588270841,0.486719043828733
"814","IGAC-ATLA-A-27",10.43440439,-74.88034364,36.98862041,41.22905577,21.78232382,-0.529511501906099,0.108532936076009
"815","IGAC-ATLA-A-33",10.51333929,-74.83374984,56.03526269,26.22329937,17.74143794,-1.15007815348955,-0.759332878940665
"816","IGAC-ATLA-A-36",10.58473815,-74.84465357,18.85060644,37.703712,43.44568156,0.83496637278954,0.693213465885603
"817","IGAC-ATLA-A-43",10.913798,-74.95008775,69.013335,16.15110917,14.83555583,-1.53727302627789,-1.45231102022703
"819","IGAC-ATLA-A-50",10.96744923,-74.9940291,7.974304058,8.675992354,83.34970359,2.34682067357321,0.0843353322740314
"820","IGAC-ATLA-A-56",10.88024234,-75.07208328,12.2255797,17.78155097,69.99286933,1.74486291668672,0.374631003980364
"821","IGAC-ATLA-A-58",10.79498821,-74.74265167,10.92124439,50.53137437,38.54738123,1.26117824697239,1.53188449907101
"822","IGAC-ATLA-A-62",10.6190789,-75.13904344,25.40365112,33.05273834,41.54361055,0.491850823523774,0.263211508752314
"823","IGAC-ATLA-A-65",10.97128674,-74.87655071,18.15164594,7.922616274,73.92573778,1.40429980380508,-0.8290397530955
"824","IGAC-ATLA-ATL-01",10.84333196,-74.99916043,34,18,48,0.34484048629173,-0.635988766719997
"825","IGAC-ATLA-ATL-02",10.84605213,-75.00024017,49.4292437,31.55911584,19.01164046,-0.955490779417999,-0.448679746400857
"826","IGAC-ATLA-ATL-04",10.76186747,-74.84586142,45.12506207,38.78476793,16.09017,-1.03122926564741,-0.151410201738406
"827","IGAC-ATLA-ATL-05",10.76610039,-75.19665512,33.57543202,42.21775856,24.20680941,-0.327160635477443,0.229046341841341
"828","IGAC-ATLA-ATL-06",10.83146193,-74.7761822,36.12863558,21.76871594,42.10264848,0.153024867711713,-0.50661188975882
"829","IGAC-ATLA-ATL-07",10.79444866,-74.74974214,52.88141591,41.14287777,5.975706322,-2.18034966737467,-0.251001138658005
"830","IGAC-ATLA-ATL-08",10.8925412,-75.03617968,42.23309229,40.8903933,16.87651441,-0.917281115676833,-0.0323089384046745
"831","IGAC-ATLA-ATL-10",10.55158386,-75.00396157,49.04598475,28.98684978,21.96716547,-0.803209462447737,-0.525916051031841
"832","IGAC-ATLA-ATL-11",10.75510002,-75.10414294,21.14748477,18.2501627,60.60235252,1.05281273776774,-0.147346979958828
"833","IGAC-ATLA-ATL-12",10.58242018,-74.99722176,14.56508662,15.14792968,70.2869837,1.57395929051901,0.0392365303045306
"834","IGAC-ATLA-ATL-13",10.75893457,-75.10304898,16,18.91226494,65.08773506,1.40314740768885,0.167221927980535
"835","IGAC-ATLA-ATL-14",10.33976181,-74.96024681,75.51274656,23.7940946,0.693158844,-4.69079756455041,-1.15486404677566
"836","IGAC-ATLA-ATL-15",10.6313725,-74.76912259,20.07233925,35.65925525,44.2684055,0.790928517900909,0.574666016896758
"837","IGAC-ATLA-ATL-17",10.74261054,-74.78183233,5.911703207,6.443178897,87.6451179,2.6963619292802,0.0860880552809964
"838","IGAC-ATLA-ATL-18",10.76129711,-75.10576284,7.083715985,12.73613212,80.1801519,2.42647737504499,0.586644376136962
"839","IGAC-ATLA-ATL-19",10.8157712,-75.1214934,47.74289601,47.42062072,4.836483274,-2.28964242085047,-0.00677311081190521
"840","IGAC-ATLA-ATL-20",10.80159918,-75.00080176,14.76786252,17.2012108,68.03092668,1.52750903750199,0.152526408290887
"841","IGAC-ATLA-ATL-21",10.52145832,-75.10241575,36.46599385,45.80052437,17.73348178,-0.720925672269665,0.227915389214487
"842","IGAC-ATLA-ATL-22",10.57344927,-74.93520382,5.674339386,10.74189145,83.58376916,2.68989520359926,0.638197037399392
"843","IGAC-ATLA-ATL-9",10.86631976,-75.06475983,72.63816255,21.16411565,6.197721804,-2.4613086651246,-1.23318334918634
"844","IGAC-ATLA-CA-1",10.70072236,-74.72886264,40.17216645,59.78426472,0.043568826,-6.8265877633173,0.397568115603026
"845","IGAC-ATLA-CA-10",10.79941143,-74.89598351,22.17997757,24.44834474,53.37167768,0.878090254090008,0.0973725431833515
"846","IGAC-ATLA-CA-11",10.80518233,-74.91120483,39.6678693,29.94867289,30.38345781,-0.266643213149763,-0.281056509742934
"847","IGAC-ATLA-CA-15",10.83951148,-75.05189363,40.94352927,40.7891615,18.26730923,-0.807080700936729,-0.00377738581948591
"848","IGAC-ATLA-CA-17",10.97729504,-74.85523681,62.2292212,24.44395559,13.32682321,-1.54104589668014,-0.934441713413343
"849","IGAC-ATLA-CA-18",10.96433004,-74.88227253,68.60033738,19.55473172,11.8449309,-1.75639744888691,-1.25508016393557
"850","IGAC-ATLA-CA-19",10.96841493,-74.95028102,27.25875731,18.2961183,54.44512439,0.691818463830834,-0.398685916061792
"851","IGAC-ATLA-CA-2",10.7255475,-74.73368658,39.97356543,50.081745,9.944689572,-1.39117967405779,0.225438199037096
"852","IGAC-ATLA-CA-20",11.02638049,-74.8707305,2,2,96,3.87120101090789,0
"853","IGAC-ATLA-CA-22",10.97817117,-74.9701426,48.84327616,26.74787509,24.40884875,-0.693671006191132,-0.60216169213689
"854","IGAC-ATLA-CA-23",10.41738888,-74.83655451,39.05315568,38.48990037,22.45694395,-0.553323810575974,-0.0145278054604777
"855","IGAC-ATLA-CA-24",10.3682512,-74.91111168,39.27091832,36.59953608,24.12954559,-0.487047205373685,-0.0704486881714385
"856","IGAC-ATLA-CA-25",10.58351763,-74.83451732,44.14147664,23.93140933,31.92711403,-0.32394423546222,-0.612208059782707
"857","IGAC-ATLA-CA-26",10.57196447,-74.81541534,12.80126312,15.66294006,71.53579682,1.72065413193243,0.201753568929212
"858","IGAC-ATLA-CA-28",10.46017835,-74.8728137,56.98168016,21.75335173,21.26496811,-0.985668786415356,-0.962961967281667
"859","IGAC-ATLA-CA-3",10.7333293,-74.74125745,64.00225945,25.67061305,10.3271275,-1.82414421575295,-0.913571510081493
"860","IGAC-ATLA-CA-32",10.29338671,-74.92239143,16.41084129,25.30470076,58.28445796,1.26739329981038,0.433048008566842
"861","IGAC-ATLA-CA-34",10.52539487,-74.89286364,21.65306799,22.913267,55.43366501,0.940039927902402,0.056568934829021
"862","IGAC-ATLA-CA-36",10.61728242,-75.16094576,29.52381815,31.72002448,38.75615737,0.272092310553986,0.0717508360260958
"863","IGAC-ATLA-CA-38",10.75538636,-75.21164073,66.19464341,23.46647063,10.33888595,-1.85668742291613,-1.03702692378658
"864","IGAC-ATLA-CA-39",10.53541759,-74.95599414,7.487384217,6.561482565,85.95113322,2.44055941656801,-0.132002921632296
"865","IGAC-ATLA-CA-4",10.72968034,-74.76198982,33.42291995,27.4424111,39.13466895,0.157766857356135,-0.197152223611812
"866","IGAC-ATLA-CA-41",11.00125306,-74.83911956,42.4907263,19.74501988,37.76425382,-0.117922858350722,-0.766384545839098
"867","IGAC-ATLA-CA-42",10.49577308,-75.14431602,19.56979093,25.94405634,54.48615273,1.02395949287484,0.281955442440664
"868","IGAC-ATLA-CA-43",10.64767316,-75.06685644,68.32879026,30.69085174,0.980357999,-4.24416867318328,-0.800366582999591
"869","IGAC-ATLA-CA-5",10.6824606,-74.75002462,40.04667515,26.66487217,33.28845268,-0.184835082107402,-0.40669860247362
"870","IGAC-ATLA-CA-7",10.62443551,-74.82249612,5.692915233,7.232045499,87.07503927,2.72754780707349,0.239299454245111
"871","IGAC-ATLA-CA-9",10.79008815,-74.7659701,12.71260378,13.25956436,74.02783186,1.76184720375033,0.0421252055628558
"872","IGAC-ATLA-P-2",10.3737157,-75.03592207,56.7998126,30.2418564,12.958331,-1.47779412465892,-0.630306088109888
"873","IGAC-BOL-BL-111",10.17361111,-75.47083332,42.56818417,37.85774852,19.57406731,-0.776901530031101,-0.117271448329649
"874","IGAC-BOL-BL-120",10.21944445,-75.60138889,10.91674199,17.23736965,71.84588837,1.88422581245956,0.456782107852702
"875","IGAC-BOL-BL-121",10.29722221,-75.43194444,56.08537627,22.52940823,21.38521549,-0.964175287681266,-0.912053617767169
"876","IGAC-BOL-BL-122",10.51666667,-75.4736111,37.2586572,37.00382117,25.73752163,-0.369934413115172,-0.0068631437000842
"877","IGAC-BOL-BL-123",10.54166668,-75.48055557,68.85171997,24.9729697,6.175310321,-2.41139607060721,-1.01416117833465
"878","IGAC-BOL-BL-124",10.37083333,-75.58666667,14,6,80,1.74296930505862,-0.847297860387204
"879","IGAC-BOL-BL-125",10.38055556,-75.58194444,35.01602564,15.74599359,49.23798077,0.340859460429997,-0.79921987445034
"880","IGAC-BOL-BL-126",10.63601391,-75.43175697,11.35859294,5.828815519,82.81259154,1.98660557686249,-0.667160734968379
"881","IGAC-BOL-BL-127",10.63805557,-75.36111111,12.00942722,4.015696546,83.97487624,1.94482571869412,-1.09548112475165
"882","IGAC-BOL-BL-128",10.39445176,-75.14794612,45.35159191,34.33473032,20.31367777,-0.803150837769286,-0.278287891035605
"883","IGAC-BOL-BL-129",10.26388889,-74.94583334,18.88632773,30.74562601,50.36804626,0.980918711478718,0.487309480801636
"884","IGAC-BOL-BL-13",10.40972221,-75.19305556,22.5565797,10.9090774,66.53434289,1.08169144269804,-0.726431574443917
"885","IGAC-BOL-BL-130",10.27205783,-74.96094672,30.52015974,25.31931406,44.1605262,0.369443877311204,-0.186819934275784
"886","IGAC-BOL-BL-131",10.00555556,-75.17111111,31.53671386,31.54983255,36.91345359,0.157423694026222,0.000415895018371706
"887","IGAC-BOL-BL-132",10.12916667,-75.23055556,39.06626855,37.75620549,23.17752595,-0.522076297604523,-0.0341095516966681
"888","IGAC-BOL-BL-133",9.966666673,-75.30083334,27.30911255,37.01469076,35.67619669,0.267263267484242,0.304094441874561
"889","IGAC-BOL-BL-134",9.118055552,-74.82777778,24.70860109,29.79225762,45.49914128,0.61054204752594,0.187097143059296
"890","IGAC-BOL-BL-135",9.188888889,-74.84444444,17.37128333,14.10921165,68.51950502,1.37229999004929,-0.207990566922643
"891","IGAC-BOL-BL-136",9.279486824,-74.82092904,17.94729446,12.74654458,69.30616096,1.35109442787443,-0.342179155571166
