"","X","profile_identifier","latitude","longitude","clay.60.100.cm","silt.60.100.cm","sand.60.100.cm","trans_1","trans_2"
"1850",2161,"IGAC-HUI-HL-48",2.328410338,-75.96305075,50.85014338,23.20132861,25.94852801,-0.67276805823803,-0.78467339745133
"1851",2162,"IGAC-HUI-HL-49",2.215205556,-76.11876389,69.34639823,6.879349094,23.77425268,-1.07051103437144,-2.31059017025163
"1852",2165,"IGAC-HUI-HL-53",2.431267156,-75.75738448,48.68687664,29.55147638,21.76164698,-0.805260412720104,-0.499275815560558
"1853",2166,"IGAC-HUI-HL-54",2.94864064,-75.27287226,77.02218845,12.87487439,10.10293716,-2.03126735253981,-1.78881585164569
"1854",2167,"IGAC-HUI-HL-55",2.670197222,-75.56713889,22.56830924,52.55028432,24.88140644,0.0975741190186348,0.845223831580996
"1855",2168,"IGAC-HUI-HL-57",3.15786195,-74.98817308,15.64568948,61.92727039,22.42704013,0.360071933043808,1.37576519178816
"1856",2169,"IGAC-HUI-HL-58",3.231697222,-75.15406944,65.42310372,8.789722007,25.78717428,-0.930998216576889,-2.00729237882401
"1857",2170,"IGAC-HUI-HL-59",2.806119444,-75.29826667,61.84120926,15.43318903,22.72560171,-1.00107784114436,-1.38804963647278
"1858",2171,"IGAC-HUI-HL-60",2.261672049,-75.60522379,41.55008082,43.04540025,15.40451894,-0.992238562388408,0.0353559120494109
"1859",2172,"IGAC-HUI-HL-62",1.69612,-76.19592,39.6113164,26.56138155,33.82730205,-0.157846615722695,-0.3996565056682
"1860",2173,"IGAC-HUI-HL-63",1.845682695,-76.22308688,29.4087015,42.74043718,27.85086132,-0.0544267069375169,0.373854878722052
"1861",2174,"IGAC-HUI-HL-64",1.8732,-76.23862,65.66838755,15.7,18.63161245,-1.25975791394212,-1.43095693371741
"1862",2175,"IGAC-HUI-HL-65",1.929830732,-76.41246956,42.70184386,28.4612789,28.83687724,-0.392587073260591,-0.405697572629877
"1863",2176,"IGAC-HUI-HL-66",1.922872567,-76.40836653,94.5,3.6,1.9,-3.9067459483273,-3.26766598903763
"1866",2179,"IGAC-HUI-HL-69",2.802573906,-75.76072124,18.66724401,61.26079982,20.07195617,0.0725532947269496,1.18836982677761
"1868",2181,"IGAC-HUI-HL-71",2.233793889,-76.1139096,58.73546326,20.00002512,21.26451162,-1.01600412646993,-1.07731015898191
"1870",2183,"IGAC-HUI-HL-73",2.103810926,-76.17112593,47.38069955,5.814084344,46.80521611,-0.012220311235483,-2.09793165420688
"1871",2184,"IGAC-HUI-HL-74",2.08770304,-76.09500784,25.49650616,60.3606628,14.14283103,-0.589333574729927,0.861796185177472
"1872",2185,"IGAC-HUI-HL-75",2.88951,-75.24454,73.23368746,10.97610222,15.79021032,-1.53426537830324,-1.89793514231794
"1874",2188,"IGAC-HUI-HL-78",3.059957541,-75.19239468,64.00385433,14.03004939,21.96609628,-1.06944311895841,-1.51774189103075
"1877",2192,"IGAC-HUI-HL-81A",2.803,-75.23502778,73.18499178,13.09651179,13.71849644,-1.67424534224665,-1.72064445044085
"1878",2193,"IGAC-HUI-HL-82",2.802833333,-75.23805556,72.54448693,11.75969567,15.6958174,-1.53080571728671,-1.81952192277057
"1879",2195,"IGAC-HUI-HL-86",2.447308554,-75.66170584,64.28472694,9.583642376,26.13163069,-0.900175590482604,-1.90326434889426
"1881",2197,"IGAC-HUI-HL-88",2.234478854,-75.52480803,57.12830939,4.230542294,38.64114832,-0.390982052636,-2.60296959323296
"1883",2200,"IGAC-HUI-HL-91",2.829658333,-75.32939445,49.89071792,28.06478563,22.04449645,-0.816771995192784,-0.575319361802117
"1885",2202,"IGAC-HUI-HL-93",3.288726912,-75.04518504,41.80125636,26.32571518,31.87302846,-0.271166246207987,-0.462380170555906
"1886",2203,"IGAC-HUI-HL-94",3.278920965,-74.96304179,59.98290603,17.40326341,22.61383056,-0.97549793134918,-1.23740188119693
"1887",2204,"IGAC-HUI-HL-95",3.348081346,-74.69772782,24.61035437,53.51444408,21.87520156,-0.117813617357763,0.776784336536481
"1888",2206,"IGAC-HUI-HL-97",3.339615621,-74.84966808,51.66398657,4.869975512,43.46603792,-0.172781058377837,-2.36167204532188
"1889",2207,"IGAC-HUI-HL-98",3.131718977,-75.22954069,97.06509001,1.380538698,1.554371288,-4.13431063701909,-4.25290800062596
"1890",2208,"IGAC-HUI-HUL-9",1.871994469,-76.28978652,38.11405293,24.37698394,37.50896313,-0.0160031362173707,-0.446943651451786
"1891",2209,"IGAC-HUI-P-01",2.315713531,-75.50032479,73.1388354,7.176668289,19.68449631,-1.31252815314169,-2.32152424094205
"1892",2210,"IGAC-HUI-PB-160",3.133124127,-75.22764395,94.24711084,4.687777386,1.065111777,-4.48284042305718,-3.00096160641505
"1894",2212,"IGAC-HUI-PG-250",2.015905993,-75.9310483,50.25416023,19.36318996,30.38264981,-0.503221618609353,-0.953719495222601
"1896",2214,"IGAC-HUI-PH-17",2.473811495,-75.99207619,37.93354494,31.70134238,30.36511268,-0.222541471197727,-0.179476785032798
"1898",2216,"IGAC-HUI-PH-24",1.845258586,-75.86065949,36.20559335,24.35525321,39.43915344,0.0855454456741779,-0.396466055489252
"1899",2217,"IGAC-HUI-PH-37",2.732026847,-75.56541378,49.337101,33.97635518,16.68654383,-1.0840737178594,-0.373011506995358
"1903",2221,"IGAC-HUI-PH-50",3.197026554,-74.71645822,57.64624787,27.08736042,15.26639171,-1.32867136792039,-0.755257946029345
"1904",2222,"IGAC-HUI-PH-56",2.960895277,-75.48618128,72.29456593,22.33325673,5.372177339,-2.59951567646881,-1.17467206559543
"1905",2223,"IGAC-HUI-PH-58",2.6626064,-75.62211554,52.13708198,28.46975059,19.39316744,-0.988955631625232,-0.605034301043296
"1907",2225,"IGAC-HUI-PH-64",2.936683808,-75.21817264,24.83076095,10.61932942,64.54990963,0.955355471845698,-0.849407374751969
"1908",2226,"IGAC-HUI-PH-65",3.287824706,-75.05841548,32.15762727,44.92664957,22.91572316,-0.338826386840043,0.334381487632757
"1909",2227,"IGAC-HUI-PH-68",3.094487853,-74.92697789,46.41521711,21.14517063,32.43961226,-0.358247083775597,-0.786215820011759
"1910",2228,"IGAC-HUI-PH-74",3.171034728,-75.27241134,33.87507975,21.83492624,44.28999401,0.268079149249485,-0.439168824571561
"1911",2229,"IGAC-HUI-PH-81",3.434134138,-74.77135931,45.12518851,35.06144722,19.81336427,-0.823083921004609,-0.252338437130165
"1913",2232,"IGAC-HUI-PL-9A",1.875038989,-76.12524064,9.600543287,10.30484113,80.09461558,2.12138894132306,0.0707941081672807
"1914",2233,"IGAC-HUI-PP-166",2.249187667,-75.68189614,3.697166622,16.03583089,80.26700249,3.0777918601486,1.46725890062264
"1916",2235,"IGAC-HUI-PR-116",3.266814671,-75.06402504,60.22053726,24.09590611,15.68355663,-1.3454006295405,-0.915971489521966
"1917",2238,"IGAC-HUI-PS-3",1.924090301,-76.5323181,3.341595635,33.37047266,63.28793171,2.94124623074349,2.30122302894283
"1918",2240,"IGAC-HUI-PS-7",2.203805556,-76.34083889,31.85613318,29.23742212,38.90644469,0.199929982165684,-0.085780459796885
"1919",2242,"IGAC-HUI-PZ-118",2.249695494,-75.61434208,16.57418076,25.64646648,57.77935276,1.24878538456935,0.436559694456734
"1920",2243,"IGAC-HUI-PZ-119",2.293408156,-75.56008542,39.20802714,18.65443555,42.13753731,0.0720574661816971,-0.742797550900991
"1921",2246,"IGAC-HUI-PZ-46",2.225573931,-75.54028289,54.31376535,13.42289683,32.26333782,-0.520846166780825,-1.39781573292293
"1922",2247,"IGAC-HUI-PZ-503",2.37618424,-75.55852426,18.0606316,23.17710809,58.76226032,1.17976529785835,0.249430551592913
"1923",2248,"IGAC-LAG-23",11.18888889,-72.77361111,17.42542071,45.87364566,36.70093363,0.744872093845447,0.967960683140084
"1924",2249,"IGAC-LAG-46",11.21847951,-72.35694741,38.87806274,39.55102323,21.57091402,-0.589084317607128,0.0171614139820723
"1925",2250,"IGAC-LAG-61",11.36146523,-72.26816777,40.60299295,24.70261808,34.69438897,-0.157263809145911,-0.496932548712402
"1928",2253,"IGAC-LAG-GJ-11",11.66562645,-72.69251877,31.92833592,21.91065906,46.16100502,0.368641505629431,-0.376520655380136
"1929",2254,"IGAC-LAG-GJ-23",10.79449134,-73.01461624,38.36352708,22.7443515,38.89212142,0.013684503313359,-0.522790363753319
"1930",2255,"IGAC-LAG-GJ-24",10.91526548,-72.91282906,26.65403823,16.81721403,56.52874774,0.751808650847424,-0.460537661000739
"1931",2256,"IGAC-LAG-GJ-5",12.15256697,-71.25116659,15.78974854,29.62946951,54.58078195,1.24032093898242,0.629408554739912
"1933",2262,"IGAC-LAG-P-1",11.21650662,-72.43063729,19.91914957,35.59955301,44.48129743,0.803387259380818,0.580651522904247
"1934",2263,"IGAC-LAG-P-104",12.17896157,-71.23080479,2.637371493,4.725604943,92.63702356,3.55890610962463,0.583212808433078
"1935",2264,"IGAC-LAG-P-113",12.12951578,-71.14430168,2,2,96,3.87120101090789,0
"1936",2265,"IGAC-LAG-P-116",12.32468208,-71.45338155,51.21031746,37.05291005,11.73677249,-1.4732141637043,-0.323594132117754
"1937",2266,"IGAC-LAG-P-131",12.01169504,-71.26248843,2.963192526,4.806502596,92.23030488,3.43802151969776,0.483702465432209
"1938",2267,"IGAC-LAG-P-133",12.18906673,-71.46400686,38.04679803,37.67417312,24.27902885,-0.449203961673505,-0.00984213256314998
"1939",2268,"IGAC-LAG-P-137",11.41412598,-72.56462946,29.96352112,16.53369465,53.50278422,0.579753014930131,-0.594580280458419
"1940",2269,"IGAC-LAG-P-157",11.56875847,-72.56700278,9.556986343,40.16594356,50.27707009,1.66027666886859,1.43574702016684
"1942",2273,"IGAC-LAG-P-180",11.7909922,-72.16898327,32.00870838,21.24240093,46.7488907,0.378782524458725,-0.410008774531201
"1944",2275,"IGAC-LAG-P-190",11.72595926,-71.93516465,20.84772597,41.96559366,37.18668037,0.578705766482755,0.699605207875815
"1945",2276,"IGAC-LAG-P-196",11.74321329,-71.74235822,3.355084319,3.979580681,92.665335,3.31851755196805,0.170699554765669
"1946",2277,"IGAC-LAG-P-2",11.26070673,-72.36394058,31.5520064,18.80019809,49.64779551,0.453316807641255,-0.517769774777441
"1947",2278,"IGAC-LAG-P-225",11.56401526,-72.76730113,13.01271733,9.896048997,77.09123368,1.77906243802171,-0.273791549164331
"1949",2280,"IGAC-LAG-P-28",11.17059705,-72.56015364,37.9732029,34.84155137,27.18524573,-0.334206334390037,-0.086070044714528
"1951",2282,"IGAC-LAG-P-343",12.12740996,-72.02995387,20.02094272,37.90867539,42.07038189,0.742565113361612,0.638401126315592
"1954",2285,"IGAC-LAG-P-365",12.2364092,-71.22540755,29.12353217,24.9903341,45.88613372,0.454616460803044,-0.153057398914066
"1956",2287,"IGAC-LAG-P-4",11.69965963,-72.65619309,41.7963594,21.0339401,37.1697005,-0.117315313340494,-0.686671911720375
"1957",2289,"IGAC-LAG-P-403",12.34733814,-71.29945331,22.91287801,39.85604962,37.23107237,0.485444580380185,0.5535750924898
"1958",2290,"IGAC-LAG-P-412",12.12730768,-72.13417103,16.00159843,18.36919147,65.6292101,1.41133225363385,0.13798626552434
"1959",2292,"IGAC-LAG-P-417",12.22282356,-71.68851839,20.80793898,15.4957944,63.69626662,1.11879135645325,-0.294765937539538
"1960",2293,"IGAC-LAG-P-418",12.36563321,-71.72899835,33.52103314,46.70346377,19.77550309,-0.527729142699879,0.331645235850204
"1962",2296,"IGAC-LAG-P-426",11.69553157,-71.97955115,14.08974303,14.6791272,71.23112977,1.6204828507507,0.0409794783909724
"1963",2297,"IGAC-LAG-P-430",11.73238076,-71.69195977,24.56132756,33.06445406,42.37421837,0.545366964420752,0.297285654311825
"1965",2299,"IGAC-LAG-P-47",11.18226843,-72.34179707,4.453068018,39.05545728,56.4914747,2.54049643563261,2.17138931674055
"1966",2300,"IGAC-LAG-P-5",11.70091624,-72.6650735,42.7122001,18.53993629,38.74786361,-0.0974089744186562,-0.834557472275016
"1967",2302,"IGAC-LAG-P-51",11.19110729,-72.34040039,31.52683479,35.42406072,33.04910448,0.0471553887477201,0.116552189349304
"1968",2303,"IGAC-LAG-P-58",11.38913146,-72.60166966,8.686160818,9.944814732,81.36902445,2.23726361701192,0.135320234309007
"1970",2306,"IGAC-LAG-P-75",11.47684633,-72.26191453,29.90806527,25.06362572,45.02830901,0.409163195593302,-0.176710564927723
"1971",2307,"IGAC-LAG-P-77",11.39518834,-72.50434943,14.25198606,26.84903075,58.89898319,1.41892755754608,0.633333451972063
"1972",2308,"IGAC-LAG-P-80",11.29686628,-72.46249484,20.27155869,25.93864526,53.78979605,0.975864930774861,0.24651509771239
"1974",2310,"IGAC-LAG-P-90",11.56074249,-72.40129729,12.96209514,3.267463459,83.77044141,1.86605087756539,-1.37801535660912
"1975",2311,"IGAC-LAG-P-A",12.04083646,-71.30989725,2.097252966,13.05942731,84.84331972,3.70017788113911,1.8288818952215
"1977",2314,"IGAC-LAG-PR-12",11.3016993,-73.15575218,2.830559059,8.290394711,88.87904623,3.44680217479314,1.0746233414258
"1978",2315,"IGAC-LAG-PR-13",11.45737379,-72.84166789,50.84680161,34.44685077,14.70634762,-1.24053801052575,-0.389399643223982
"1979",2316,"IGAC-LAG-PR-14",11.26501514,-73.16078129,40.7464503,38.44144992,20.81209979,-0.671834188443723,-0.0582324242567804
"1980",2317,"IGAC-LAG-PR-16",11.21814071,-73.24754625,41.08050603,29.71469599,29.20479797,-0.341200693326919,-0.323891965237725
"1981",2318,"IGAC-LAG-PR-23",11.46967276,-72.88978873,40.62720735,21.13200393,38.24078873,-0.0605352601880414,-0.653649308667122
"1982",2320,"IGAC-LAG-PR-27",11.14730702,-72.92411965,13.53127188,21.90314924,64.56557889,1.56267799206253,0.481626985198191
"1984",2324,"IGAC-LAG-PR-37",11.19457307,-73.46239142,11.44825269,18,70.55174731,1.8185093301042,0.452534643034464
"1986",2327,"IGAC-LAG-PR-40",11.42631254,-72.93600099,19.81692565,24.26674544,55.91632891,1.03732004345896,0.202570509334308
"1987",2328,"IGAC-LAG-PR-44",11.14406615,-73.41898432,23.81094039,29.77308713,46.41597248,0.667498479170943,0.223459713704122
"1988",2329,"IGAC-LAG-PR-45",11.31089169,-73.13010057,34.13721353,15.66039109,50.20239538,0.385674647179141,-0.779253431043741
"1990",2331,"IGAC-LAG-PR-47",11.26876145,-73.30173381,13.39708617,15.90213746,70.70077636,1.66341932057773,0.171416298326443
"1991",2332,"IGAC-LAG-PR-48",11.35950974,-73.06610446,33.95233589,46.05241749,19.99524661,-0.529463079660871,0.304822602924806
"1992",2333,"IGAC-LAG-PR-50",11.35704026,-73.08131254,19.95604953,24.05391242,55.99003805,1.03164145099019,0.186765329951299
"1994",2335,"IGAC-LAG-PR-6",11.25294579,-73.33535041,38.25939086,49.72597872,12.01463042,-1.15826393398712,0.262138464381958
"1995",2337,"IGAC-LAG-PR-61",11.03594563,-73.4367504,31.99711037,24.22815835,43.77473128,0.313411141704602,-0.278130072861192
"1996",2338,"IGAC-LAG-PR-7",11.23841395,-73.31207126,21.65980387,38.53713074,39.80306539,0.608485742581895,0.576164024738622
"1997",2339,"IGAC-LAG-PR-9",11.31408457,-73.18366843,31.32581754,47.77898971,20.89519274,-0.404923479011169,0.422143397968108
"1998",2340,"IGAC-LAG-R-102",11.5054068,-72.98260622,8.113643843,14.9663575,76.91999866,2.2492188336126,0.612257779163866
"2001",2343,"IGAC-LAG-S-81",11.3748404,-72.65361062,21.35905242,23.5093118,55.13163579,0.948248052916715,0.0959209387251845
"2002",2345,"IGAC-LAG-SN-132",11.0960901,-73.08168191,19.95311154,14.04688846,66,1.19626964393484,-0.350984188759856
"2003",2346,"IGAC-LAG-SN-134",10.98827689,-73.66142945,10.13877043,21.37959014,68.48163943,1.91019894037977,0.746070003718886
"2004",2348,"IGAC-LAG-SN-25",10.95393673,-73.06190897,3.828164338,4.296501414,91.87533425,3.17804719244038,0.115415663694936
"2005",2349,"IGAC-LAG-SN-27",10.97290616,-73.11174776,37.53388388,21.66980249,40.79631364,0.0833476302314051,-0.549324394073143
"2007",2354,"IGAC-LAG-SN-72",11.01217731,-73.47162792,12.91813784,24.4849847,62.59687747,1.57808303825528,0.63942770234595
"2008",2356,"IGAC-MAG-15",10.92438434,-74.62472452,5.345069647,8.522950382,86.13197997,2.77970619599348,0.46658799516336
"2009",2357,"IGAC-MAG-16",10.92546858,-74.61175028,4.303498839,10.30349884,85.39300232,2.98783578206347,0.873055155429855
"2010",2358,"IGAC-MAG-17",10.7482839,-74.60883629,59.62523458,26.80965611,13.56510931,-1.48057787913999,-0.799316758221179
"2011",2359,"IGAC-MAG-18",10.45278577,-74.63334132,55.55685358,24.33808705,20.10505937,-1.01643539191138,-0.825364393633501
"2012",2360,"IGAC-MAG-22",10.59115867,-74.55107196,51.60720974,39.21441948,9.178370787,-1.7268116716715,-0.274616863334494
"2013",2361,"IGAC-MAG-24",10.67074551,-74.63606588,41.28120543,43.41764478,15.30114979,-0.9924793468071,0.0504585981785793
"2014",2363,"IGAC-MAG-26",10.58334132,-74.66250799,28.71766662,42.34800568,28.9343277,0.00751620486149027,0.388408833550208
"2015",2364,"IGAC-MAG-28",10.53604464,-74.73821574,42.76842916,45.12871523,12.10285561,-1.2623587683662,0.0537185512791843
"2016",2365,"IGAC-MAG-30",10.75192969,-74.67616361,22.64598878,66.67379709,10.68021413,-0.751589857483464,1.07982928807051
"2017",2366,"IGAC-MAG-31",10.85872511,-74.70320099,39.39286214,50.2238367,10.38330116,-1.33338577792715,0.242905112728409
"2019",2368,"IGAC-MAG-36",10.45834132,-74.63334132,38.13418037,38.18371534,23.68210429,-0.476391332865252,0.00129812218995825
"2020",2369,"IGAC-MAG-38",10.71660443,-74.714608,12.96110909,13.54384073,73.49505017,1.73526479413054,0.0439786201163669
"2021",2370,"IGAC-MAG-49A",9.683693142,-73.95422354,50.90296885,29.94935614,19.14767501,-0.977739950111042,-0.530413422466841
"2022",2371,"IGAC-MAG-5",10.77582145,-74.65247738,2,4,94,3.85014760171006,0.693147180559945
"2023",2372,"IGAC-MAG-51A",9.710343104,-73.90473075,62.68558854,23.54508347,13.76932799,-1.51568806429237,-0.979214544557332
"2024",2373,"IGAC-MAG-A-130",10.52335733,-73.69762247,25.07784577,30.1656275,44.75652673,0.579252465063586,0.184718296193157
"2027",2376,"IGAC-MAG-MG-03",9.229120919,-74.33569872,16.15042307,10.02290261,73.82667432,1.51977386134252,-0.477073510266557
"2028",2378,"IGAC-MAG-MG-06",9.12727999,-73.97268816,53.30468962,30.42552582,16.26978456,-1.18671463307275,-0.560742391444971
"2029",2379,"IGAC-MAG-MG-07",9.238448406,-74.51254026,44.22478188,47.52442172,8.250796402,-1.6789755787184,0.0719584124071581
"2030",2380,"IGAC-MAG-MG-08",9.504819386,-74.51686895,48.39999305,37.27047832,14.32952863,-1.21717732275729,-0.261298122804045
"2031",2381,"IGAC-MAG-MG-09",9.275948711,-74.52891095,6.149030613,5.716743487,88.1342259,2.6625665012245,-0.0728951226793003
"2032",2382,"IGAC-MAG-MG-11",9.921068167,-74.05987161,64.05055318,28.22793105,7.72151577,-2.11566197696742,-0.819360714470107
"2033",2383,"IGAC-MAG-MG-12",9.920306739,-74.07643265,61.81289771,28.50213967,9.684962624,-1.85353760580986,-0.774132882900839
"2035",2386,"IGAC-MAG-MG-17",10.89557328,-74.16716051,1.398205485,0.536477706,98.06531681,4.25044413673168,-0.95791989028376
"2037",2389,"IGAC-MAG-MG-21",9.317552354,-74.303272,45.75082448,10.80087209,43.44830344,-0.0516380082909046,-1.44358293303569
"2038",2390,"IGAC-MAG-MG-22",9.340479692,-74.24223349,70.02093652,25.39667924,4.582384236,-2.72657485225328,-1.014175863578
"2040",2392,"IGAC-MAG-MG-24",9.604344023,-73.88013887,14.93831676,32.45688919,52.60479405,1.25887775053486,0.775983215621559
"2041",2393,"IGAC-MAG-MG-25",9.635723208,-73.83810584,57.21003713,35.48650343,7.303459442,-2.05838122522723,-0.477576918170356
"2042",2394,"IGAC-MAG-MG-26",9.622005031,-73.83314813,62.22599103,21.40381896,16.37019001,-1.33531077615969,-1.0672034125025
"2045",2397,"IGAC-MAG-MG-29",10.53008327,-74.47954506,48.79698174,30.14159692,21.06142133,-0.840225467374004,-0.481762286150645
"2046",2398,"IGAC-MAG-MG-30",9.212179157,-73.9919142,57.59799296,21.16422843,21.23777861,-0.997706116962569,-1.00117530433839
"2047",2399,"IGAC-MAG-MG-31",10.3966431,-74.627262,61.62980746,23.53467152,14.83552102,-1.42412126671771,-0.9626709231709
"2048",2400,"IGAC-MAG-MG-32",10.42805198,-74.59794704,35.68949965,7.151550758,57.15894959,0.470979458160162,-1.60752729565103
"2049",2401,"IGAC-MAG-MG-33",10.34537365,-74.42707002,76.72196523,16.47587014,6.802164628,-2.42294715668871,-1.53829115108698
"2051",2404,"IGAC-MAG-MG-36",10.56111144,-74.32585568,54.46246488,28.18559137,17.35194375,-1.14380721477791,-0.658700843554686
"2052",2406,"IGAC-MAG-MG-38",10.58852283,-74.29432782,21.79812912,9.580975989,68.62089489,1.14677293265809,-0.822044681369033
"2053",2407,"IGAC-MAG-MG-39",10.61974136,-74.16431407,12.73222457,10.88298222,76.38479322,1.79164748723936,-0.156935842526771
"2054",2408,"IGAC-MAG-MG-40",9.177724562,-73.9172943,14.96689909,10.26048621,74.7726147,1.60861066894993,-0.377540807849488
"2055",2409,"IGAC-MAG-MG-41",9.611848207,-73.88550738,10.57300443,14.59299535,74.83400021,1.95696832922462,0.322237642297559
"2057",2411,"IGAC-MAG-MG-43",9.601388263,-73.92758256,36.33601495,28.92056469,34.74342037,-0.0448191845879479,-0.228256473767265
"2059",2413,"IGAC-MAG-MG-45",9.475633075,-74.46590282,20.349811,4.611253137,75.03893586,1.30493549925108,-1.48457197415491
"2063",2417,"IGAC-MAG-MG-49",9.902413193,-74.11735938,58.89613703,29.14441417,11.9594488,-1.59425384277361,-0.703512232513863
"2065",2419,"IGAC-MAG-MG-51",9.6008879,-74.03550592,62.75689079,33.47647603,3.766633186,-2.81308683703118,-0.628425401261539
"2066",2420,"IGAC-MAG-MG-52",9.590891229,-74.03652682,37.29267003,36.34181103,26.36551894,-0.346739737695677,-0.0258278959528726
"2067",2421,"IGAC-MAG-MG-53",9.596700048,-74.01761238,35.32091203,26.68413944,37.99494853,0.0729780201525936,-0.280405836879336
"2068",2422,"IGAC-MAG-MG-54",9.590418271,-74.03055665,57.56507192,35.91570861,6.519219477,-2.17816133683919,-0.4717412279667
"2069",2424,"IGAC-MAG-MG-56",9.592131484,-73.96945209,30.91402132,46.28554089,22.80043779,-0.30443010829322,0.403619775141234
"2071",2428,"IGAC-MAG-MG-60",10.68884091,-74.1429941,32.96964805,16.4684803,50.56187165,0.427610385376692,-0.694139113033782
"2072",2429,"IGAC-MAG-MG-61",10.62944956,-74.25701787,19.82975459,37.17515743,42.99508799,0.773902309616071,0.628457160410759
"2073",2430,"IGAC-MAG-MG-62",10.69359983,-74.20600223,38.98875753,43.53675474,17.47448773,-0.802531362869785,0.11033218177765
"2074",2431,"IGAC-MAG-MG-63",10.67387418,-74.18269378,21.59072171,43.97072215,34.43855614,0.466913082811102,0.711260334811899
"2075",2432,"IGAC-MAG-MG-66",10.40933356,-73.96469317,19.89796073,16.03291007,64.0691292,1.16934539357411,-0.21597376146539
"2076",2433,"IGAC-MAG-MG-67",10.90546703,-74.05980815,7.000951509,67.79016304,25.20888545,1.28115045991698,2.27037102683965
"2077",2434,"IGAC-MAG-MG-68",11.28127837,-74.01666915,14.30163663,36.77429771,48.92406566,1.22989543533846,0.944425188996946
"2078",2435,"IGAC-MAG-MG-69",11.23462885,-73.68934461,24.98021639,26.74337484,48.27640878,0.658858843091387,0.0682026059442056
"2079",2436,"IGAC-MAG-MG-70",11.21187161,-73.58483689,14.13513562,14.23851198,71.62635241,1.62279947094885,0.00728681901444663
"2080",2438,"IGAC-MAG-MG-73",10.35474872,-74.31188032,36.67281728,38.42353788,24.90364484,-0.387021635182105,0.0466344303751315
"2081",2440,"IGAC-MAG-MG-75",10.3468965,-74.29819841,24.2101013,21.70860876,54.08128994,0.803718328728463,-0.109061056236907
"2082",2441,"IGAC-MAG-MG-76",10.53331934,-74.22218256,3.087763016,4.603134475,92.30910251,3.39769586969525,0.399290593356711
"2083",2442,"IGAC-MAG-MG-77",10.53484219,-74.22960648,61.38671154,26.03261341,12.58067504,-1.5850314776899,-0.857843273410078
"2087",2448,"IGAC-MAG-MG-83",11.23726772,-73.69539832,12.09907312,37.05966848,50.8412584,1.43557935016283,1.11940042730766
"2088",2449,"IGAC-MAG-MG-84",11.20445977,-73.58654525,25.66146431,24.40494896,49.93358674,0.66570343388144,-0.0502044854583531
"2090",2452,"IGAC-MAG-MG-88",11.27194608,-73.99995079,12.59289432,13.76357922,73.64352645,1.76610353089049,0.0888932043882968
"2091",2458,"IGAC-MAG-P-40",10.74766118,-74.34686632,60.73306348,30.6063003,8.660636221,-1.94770006639472,-0.685282372976384
"2092",2459,"IGAC-MAG-P-43",10.79006886,-74.21793413,4.052337661,19.12102167,76.82664067,2.94225754887796,1.55149442596974
"2093",2460,"IGAC-MAG-P-44",10.75561275,-74.24186636,23.03321831,67.90615155,9.060630136,-0.932998779244733,1.08118917934683
"2094",2461,"IGAC-MAG-P-46",10.90798975,-74.22355571,24.01049541,62.19240479,13.7970998,-0.554032632850058,0.951741839297291
"2096",2463,"IGAC-MAG-P-5",11.26498207,-73.94440289,36.74626014,26,37.25373986,0.0137158831296205,-0.345939917561006
"2098",2465,"IGAC-MAG-P-52",10.97285337,-74.22637041,4.208465725,31.08719309,64.70434119,2.73273015106945,1.9996977912196
"2099",2466,"IGAC-MAG-P-53",10.91949504,-74.15918058,8.181490598,41.09272393,50.72578547,1.82456001175325,1.61395671378848
"2100",2467,"IGAC-MAG-PM-01",9.914215319,-74.86165477,7.292276124,25.29458997,67.4131339,2.22402414111698,1.24377481488688
"2101",2468,"IGAC-MAG-PM-02",10.62604561,-74.29418968,20.96667286,15.21764801,63.81567913,1.11306474411905,-0.320478362787151
"2102",2469,"IGAC-MAG-PM-03",9.94695669,-74.85423085,10.65347817,44.37183576,44.97468607,1.44021337214284,1.42671851086689
"2103",2470,"IGAC-MAG-PM-04",9.943720635,-74.85385014,30.37718835,43.41376067,26.20905098,-0.147587135147739,0.357084513470468
"2104",2471,"IGAC-MAG-PM-05",9.941626709,-74.84528408,9.067229323,18.7182894,72.21448128,2.07497385713994,0.724834348276908
"2105",2473,"IGAC-MAG-PM-07",9.87464269,-74.57162457,59.17788073,32.41105963,8.411059633,-1.95100037291549,-0.602048124595228
"2107",2475,"IGAC-MAG-PM-08A",10.14208132,-74.93969884,12.96110909,13.54384073,73.49505017,1.73526479413054,0.0439786201163669
"2108",2476,"IGAC-MAG-PM-09",9.815610457,-74.7794206,52.40819423,30.0249031,17.56690267,-1.09304635602246,-0.557035816886013
"2109",2477,"IGAC-MAG-PM-12",9.960706925,-74.53350555,26.22540771,20.45081542,53.32377686,0.709653625858031,-0.248705945244837
"2111",2483,"IGAC-MAG-PM-19",9.666561022,-74.27916273,65.61871929,26.91529481,7.465985894,-2.17350351914904,-0.891166304949869
"2112",2484,"IGAC-MAG-PM-20",9.813706888,-74.77485203,55.4481383,32.5518617,12,-1.5305414890534,-0.532613576737913
"2114",2489,"IGAC-MAG-PM-28",9.929471407,-73.96778251,60.11543373,38.41259502,1.471971251,-3.70966411986011,-0.447881208277941
"2115",2490,"IGAC-MAG-PM-29",9.917070672,-73.99096242,18.31049369,44.79719465,36.89231166,0.700528852055021,0.894671196855867
